airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Air_India,AI,Kolkata,Early_Morning,1,Evening,Mumbai,Economy,11.0,2,12054
Vistara,UK,Bangalore,Morning,1,Morning,Chennai,Business,24.33,8,44280
Vistara,UK,Kolkata,Morning,2,Evening,Chennai,Economy,33.67,41,14939
Vistara,UK,Delhi,Evening,0,Evening,Bangalore,Business,2.75,17,32859
Air_India,AI,Delhi,Afternoon,1,Evening,Mumbai,Economy,6.33,12,11353
Vistara,UK,Bangalore,Night,0,Night,Delhi,Business,2.58,25,32923
SpiceJet,SG,Hyderabad,Evening,1,Evening,Delhi,Economy,26.92,43,10121
Indigo,6E,Mumbai,Evening,1,Late_Night,Hyderabad,Economy,8.33,43,4262
Vistara,UK,Chennai,Night,1,Morning,Kolkata,Business,13.17,48,54896
Indigo,6E,Delhi,Morning,1,Evening,Bangalore,Economy,6.42,44,4007
Vistara,UK,Kolkata,Evening,1,Late_Night,Delhi,Economy,7.33,45,6461
Air_India,AI,Kolkata,Morning,2,Night,Mumbai,Economy,10.83,15,13734
Indigo,6E,Kolkata,Afternoon,1,Night,Delhi,Economy,6.67,46,4439
SpiceJet,SG,Delhi,Early_Morning,1,Morning,Mumbai,Economy,4.25,34,4407
Air_India,AI,Kolkata,Night,1,Afternoon,Chennai,Economy,16.17,24,5284
Air_India,AI,Chennai,Morning,1,Late_Night,Bangalore,Business,14.25,12,60260
Indigo,6E,Bangalore,Morning,1,Evening,Mumbai,Economy,7.25,25,4819
Vistara,UK,Delhi,Night,1,Morning,Mumbai,Business,13.42,28,41281
Vistara,UK,Mumbai,Early_Morning,1,Afternoon,Delhi,Business,8.17,26,53152
Air_India,AI,Bangalore,Night,1,Morning,Kolkata,Business,12.0,30,60508
Air_India,AI,Chennai,Early_Morning,2,Evening,Hyderabad,Economy,13.17,12,13758
GO_FIRST,G8,Delhi,Afternoon,1,Night,Kolkata,Economy,9.25,14,5954
Vistara,UK,Bangalore,Morning,1,Afternoon,Hyderabad,Economy,26.75,48,5322
Air_India,AI,Delhi,Morning,1,Afternoon,Kolkata,Business,28.08,44,47545
GO_FIRST,G8,Hyderabad,Early_Morning,1,Morning,Delhi,Economy,4.92,19,5720
Indigo,6E,Chennai,Morning,1,Evening,Delhi,Economy,8.08,7,7877
SpiceJet,SG,Delhi,Early_Morning,1,Night,Bangalore,Economy,15.0,10,7530
Vistara,UK,Mumbai,Early_Morning,1,Afternoon,Delhi,Business,6.67,18,53152
Vistara,UK,Chennai,Morning,1,Evening,Delhi,Economy,7.17,36,5206
Vistara,UK,Hyderabad,Morning,1,Evening,Chennai,Economy,9.58,34,7617
Vistara,UK,Bangalore,Early_Morning,1,Night,Chennai,Economy,16.42,32,4672
Indigo,6E,Hyderabad,Morning,0,Afternoon,Mumbai,Economy,1.5,6,4453
Indigo,6E,Kolkata,Early_Morning,2,Night,Bangalore,Economy,14.17,11,7954
Indigo,6E,Mumbai,Early_Morning,1,Morning,Kolkata,Economy,5.17,34,6271
Vistara,UK,Bangalore,Morning,1,Evening,Kolkata,Business,8.33,43,60508
Vistara,UK,Bangalore,Morning,1,Evening,Mumbai,Economy,6.17,7,11205
Air_India,AI,Mumbai,Early_Morning,1,Evening,Hyderabad,Business,12.33,30,45693
Indigo,6E,Kolkata,Afternoon,2,Night,Bangalore,Economy,8.42,48,4944
Vistara,UK,Hyderabad,Night,0,Night,Mumbai,Economy,1.42,13,4453
GO_FIRST,G8,Delhi,Early_Morning,0,Morning,Bangalore,Economy,2.58,27,4501
Indigo,6E,Mumbai,Morning,0,Afternoon,Delhi,Economy,2.25,11,6153
Vistara,UK,Bangalore,Morning,1,Evening,Kolkata,Economy,6.58,38,8322
Vistara,UK,Chennai,Morning,1,Night,Mumbai,Business,12.08,4,72737
Air_India,AI,Kolkata,Afternoon,1,Morning,Chennai,Economy,17.42,14,14784
Air_India,AI,Mumbai,Early_Morning,1,Afternoon,Hyderabad,Economy,8.42,29,4747
AirAsia,I5,Kolkata,Early_Morning,2,Evening,Bangalore,Economy,12.33,2,4555
Air_India,AI,Bangalore,Evening,1,Evening,Delhi,Economy,21.75,9,21979
Air_India,AI,Hyderabad,Early_Morning,1,Night,Kolkata,Economy,15.83,20,5734
Air_India,AI,Mumbai,Night,1,Evening,Delhi,Economy,21.08,31,6219
Air_India,AI,Delhi,Night,1,Early_Morning,Kolkata,Business,8.0,7,57405
Indigo,6E,Kolkata,Evening,1,Late_Night,Hyderabad,Economy,7.33,46,4367
Vistara,UK,Delhi,Afternoon,2,Evening,Chennai,Economy,30.58,34,8282
Air_India,AI,Delhi,Morning,1,Evening,Kolkata,Economy,7.0,9,17641
AirAsia,I5,Kolkata,Night,1,Afternoon,Delhi,Economy,16.5,19,3014
Vistara,UK,Kolkata,Evening,1,Afternoon,Hyderabad,Economy,17.83,11,12210
Air_India,AI,Mumbai,Morning,1,Evening,Delhi,Economy,10.83,43,3843
Air_India,AI,Kolkata,Evening,1,Morning,Mumbai,Business,14.67,39,37526
Vistara,UK,Chennai,Night,1,Evening,Hyderabad,Business,19.92,3,72144
GO_FIRST,G8,Kolkata,Early_Morning,1,Evening,Mumbai,Economy,10.92,46,5888
Vistara,UK,Bangalore,Night,1,Evening,Kolkata,Business,19.17,23,51817
Vistara,UK,Mumbai,Morning,2,Evening,Kolkata,Economy,8.08,8,15913
Vistara,UK,Bangalore,Evening,1,Evening,Kolkata,Economy,24.92,8,14839
Indigo,6E,Bangalore,Afternoon,1,Evening,Hyderabad,Economy,4.58,35,4601
Indigo,6E,Mumbai,Afternoon,1,Late_Night,Delhi,Economy,9.75,47,2339
Air_India,AI,Delhi,Evening,1,Night,Mumbai,Economy,3.75,33,2476
Indigo,6E,Kolkata,Night,0,Late_Night,Chennai,Economy,2.33,8,7119
Vistara,UK,Chennai,Early_Morning,1,Morning,Kolkata,Economy,26.67,46,7081
Air_India,AI,Kolkata,Morning,1,Evening,Bangalore,Economy,8.83,26,6006
Vistara,UK,Bangalore,Early_Morning,1,Evening,Kolkata,Economy,10.08,34,8112
Vistara,UK,Chennai,Morning,1,Morning,Hyderabad,Economy,22.92,4,15543
Vistara,UK,Delhi,Afternoon,0,Evening,Kolkata,Business,2.17,24,27976
Vistara,UK,Mumbai,Early_Morning,1,Evening,Delhi,Business,13.58,34,47844
Air_India,AI,Kolkata,Early_Morning,1,Evening,Hyderabad,Economy,12.33,35,5565
Vistara,UK,Chennai,Morning,1,Evening,Hyderabad,Economy,9.17,6,11069
Vistara,UK,Hyderabad,Afternoon,0,Afternoon,Mumbai,Economy,1.58,39,3646
Air_India,AI,Delhi,Night,1,Night,Mumbai,Business,26.5,1,44450
Air_India,AI,Chennai,Afternoon,1,Night,Hyderabad,Business,6.67,8,40593
Vistara,UK,Bangalore,Early_Morning,1,Night,Mumbai,Economy,15.08,33,4792
Air_India,AI,Kolkata,Evening,1,Morning,Delhi,Economy,14.67,9,13524
Vistara,UK,Mumbai,Early_Morning,1,Afternoon,Delhi,Economy,6.67,48,6122
Air_India,AI,Hyderabad,Morning,1,Evening,Mumbai,Business,8.75,38,37622
Vistara,UK,Bangalore,Morning,1,Night,Delhi,Economy,12.42,26,4111
SpiceJet,SG,Kolkata,Early_Morning,1,Night,Mumbai,Economy,16.0,36,7569
Vistara,UK,Chennai,Afternoon,1,Evening,Kolkata,Economy,31.08,43,15017
Indigo,6E,Chennai,Night,0,Night,Bangalore,Economy,1.17,26,1654
Vistara,UK,Bangalore,Evening,1,Evening,Kolkata,Business,24.25,44,60508
Indigo,6E,Chennai,Morning,1,Evening,Delhi,Economy,8.08,34,2051
Vistara,UK,Kolkata,Night,1,Night,Chennai,Business,26.33,10,55983
Air_India,AI,Hyderabad,Early_Morning,1,Night,Chennai,Business,17.08,33,51595
Vistara,UK,Kolkata,Morning,2,Evening,Chennai,Economy,33.67,29,15899
Vistara,UK,Mumbai,Evening,1,Morning,Hyderabad,Economy,15.58,42,3334
AirAsia,I5,Delhi,Early_Morning,1,Morning,Kolkata,Economy,5.67,25,2480
Air_India,AI,Delhi,Early_Morning,1,Evening,Bangalore,Economy,11.5,25,4230
Vistara,UK,Bangalore,Evening,1,Night,Mumbai,Economy,6.0,10,14150
Air_India,AI,Kolkata,Night,1,Evening,Mumbai,Business,23.5,42,50271
Vistara,UK,Mumbai,Afternoon,0,Evening,Delhi,Economy,2.33,45,2339
Vistara,UK,Mumbai,Afternoon,1,Morning,Chennai,Economy,21.5,11,11129
Air_India,AI,Mumbai,Night,1,Evening,Chennai,Economy,20.17,6,13398
Vistara,UK,Kolkata,Evening,1,Night,Delhi,Economy,28.83,1,20808
Indigo,6E,Kolkata,Morning,0,Afternoon,Delhi,Economy,2.42,17,6174
Vistara,UK,Delhi,Evening,1,Early_Morning,Bangalore,Business,15.08,7,50297
SpiceJet,SG,Mumbai,Night,1,Evening,Chennai,Economy,18.67,23,4394
Vistara,UK,Kolkata,Morning,1,Evening,Bangalore,Economy,7.33,15,10961
Air_India,AI,Delhi,Early_Morning,0,Morning,Mumbai,Economy,2.17,2,5955
Air_India,AI,Kolkata,Evening,1,Morning,Bangalore,Business,17.92,39,52287
Vistara,UK,Kolkata,Morning,0,Afternoon,Mumbai,Economy,2.58,1,8799
Vistara,UK,Hyderabad,Morning,1,Morning,Kolkata,Business,25.17,34,48851
Indigo,6E,Chennai,Morning,1,Evening,Delhi,Economy,7.67,16,6129
Air_India,AI,Delhi,Evening,1,Early_Morning,Hyderabad,Business,11.25,29,39321
Vistara,UK,Hyderabad,Morning,1,Night,Mumbai,Economy,9.08,18,10019
Air_India,AI,Mumbai,Evening,1,Morning,Delhi,Economy,16.25,46,4221
Air_India,AI,Mumbai,Morning,1,Evening,Delhi,Economy,6.75,49,4768
Air_India,AI,Delhi,Evening,1,Night,Hyderabad,Economy,26.58,5,9840
Air_India,AI,Kolkata,Evening,1,Morning,Delhi,Economy,15.92,34,6339
GO_FIRST,G8,Mumbai,Afternoon,1,Late_Night,Delhi,Economy,10.25,43,6068
Vistara,UK,Hyderabad,Early_Morning,1,Night,Mumbai,Business,16.0,28,45995
Indigo,6E,Kolkata,Evening,1,Late_Night,Delhi,Economy,7.5,12,6977
Vistara,UK,Delhi,Evening,1,Early_Morning,Hyderabad,Business,12.83,34,61889
Vistara,UK,Hyderabad,Afternoon,1,Night,Bangalore,Business,8.0,23,38099
Air_India,AI,Chennai,Afternoon,1,Morning,Bangalore,Economy,20.25,34,3584
Vistara,UK,Hyderabad,Night,1,Night,Bangalore,Economy,25.25,14,7927
Vistara,UK,Mumbai,Early_Morning,1,Evening,Bangalore,Economy,13.17,13,8148
GO_FIRST,G8,Bangalore,Early_Morning,1,Evening,Mumbai,Economy,11.75,37,6389
Air_India,AI,Bangalore,Evening,1,Night,Hyderabad,Business,6.25,33,56476
Vistara,UK,Delhi,Morning,1,Night,Chennai,Business,13.58,26,52392
Air_India,AI,Mumbai,Evening,2,Afternoon,Kolkata,Economy,19.92,41,6806
Air_India,AI,Delhi,Early_Morning,0,Morning,Mumbai,Economy,2.17,43,2476
GO_FIRST,G8,Mumbai,Morning,1,Afternoon,Delhi,Economy,6.08,24,5569
Indigo,6E,Bangalore,Afternoon,1,Evening,Kolkata,Economy,4.5,32,4477
GO_FIRST,G8,Delhi,Early_Morning,1,Morning,Bangalore,Economy,6.0,18,6832
AirAsia,I5,Delhi,Early_Morning,1,Night,Chennai,Economy,14.83,37,1998
Air_India,AI,Mumbai,Morning,1,Night,Kolkata,Business,12.33,32,49725
GO_FIRST,G8,Kolkata,Evening,0,Night,Hyderabad,Economy,2.17,42,2821
Vistara,UK,Chennai,Early_Morning,1,Night,Kolkata,Economy,15.67,45,5937
Vistara,UK,Kolkata,Morning,2,Night,Hyderabad,Economy,10.5,36,7572
Indigo,6E,Mumbai,Evening,1,Night,Bangalore,Economy,5.67,24,4056
Air_India,AI,Hyderabad,Morning,1,Morning,Chennai,Economy,21.58,40,4229
AirAsia,I5,Delhi,Afternoon,1,Night,Hyderabad,Economy,9.08,44,2050
Vistara,UK,Delhi,Evening,1,Evening,Kolkata,Economy,21.0,34,6578
Vistara,UK,Chennai,Night,1,Afternoon,Hyderabad,Business,15.75,31,41064
Air_India,AI,Hyderabad,Early_Morning,1,Night,Delhi,Business,17.0,34,56546
Vistara,UK,Hyderabad,Night,1,Morning,Bangalore,Economy,14.25,42,6776
Vistara,UK,Bangalore,Morning,1,Evening,Delhi,Business,5.0,47,45097
Vistara,UK,Kolkata,Early_Morning,2,Night,Bangalore,Economy,13.25,27,8111
Vistara,UK,Delhi,Evening,1,Morning,Mumbai,Economy,18.25,3,18135
Vistara,UK,Kolkata,Morning,1,Night,Mumbai,Business,12.58,43,50271
Vistara,UK,Delhi,Evening,1,Night,Chennai,Economy,6.33,13,11520
Vistara,UK,Kolkata,Morning,1,Night,Mumbai,Economy,10.0,25,9807
GO_FIRST,G8,Delhi,Evening,1,Early_Morning,Bangalore,Economy,12.0,6,7424
Vistara,UK,Kolkata,Morning,1,Evening,Delhi,Economy,9.33,47,7145
Vistara,UK,Mumbai,Morning,1,Evening,Hyderabad,Economy,9.5,5,12557
Vistara,UK,Bangalore,Evening,1,Night,Hyderabad,Business,25.0,20,37985
Vistara,UK,Hyderabad,Afternoon,1,Night,Chennai,Business,6.83,37,58282
Air_India,AI,Kolkata,Morning,1,Night,Delhi,Economy,9.33,41,4347
Indigo,6E,Chennai,Morning,0,Morning,Mumbai,Economy,1.92,4,7772
Indigo,6E,Delhi,Evening,0,Evening,Mumbai,Economy,2.17,26,3001
AirAsia,I5,Mumbai,Night,0,Night,Bangalore,Economy,1.92,25,2124
Vistara,UK,Delhi,Morning,1,Morning,Mumbai,Business,23.58,43,41281
Air_India,AI,Chennai,Early_Morning,1,Night,Kolkata,Economy,16.17,30,5519
Indigo,6E,Mumbai,Evening,1,Late_Night,Chennai,Economy,5.67,44,1890
Vistara,UK,Delhi,Early_Morning,2,Evening,Kolkata,Economy,14.0,11,18667
Air_India,AI,Bangalore,Early_Morning,1,Evening,Chennai,Economy,12.83,43,6444
Air_India,AI,Bangalore,Early_Morning,1,Night,Mumbai,Economy,15.08,45,6578
Vistara,UK,Delhi,Night,1,Early_Morning,Bangalore,Economy,11.17,15,4272
Vistara,UK,Hyderabad,Afternoon,1,Early_Morning,Bangalore,Economy,18.92,28,5441
Vistara,UK,Kolkata,Morning,1,Night,Hyderabad,Economy,12.5,8,19014
GO_FIRST,G8,Mumbai,Night,1,Early_Morning,Kolkata,Economy,11.75,12,7412
Vistara,UK,Chennai,Evening,1,Evening,Hyderabad,Economy,26.75,19,10268
AirAsia,I5,Delhi,Evening,1,Morning,Kolkata,Economy,16.92,18,5275
Vistara,UK,Bangalore,Morning,1,Morning,Chennai,Business,24.33,27,44280
Air_India,AI,Chennai,Early_Morning,1,Night,Kolkata,Business,17.33,37,54481
Vistara,UK,Mumbai,Night,0,Late_Night,Delhi,Economy,2.17,12,5943
Vistara,UK,Bangalore,Night,1,Evening,Hyderabad,Economy,19.83,41,6262
Air_India,AI,Bangalore,Afternoon,1,Night,Kolkata,Business,9.0,42,60508
Vistara,UK,Chennai,Early_Morning,1,Morning,Bangalore,Economy,25.83,14,12276
Indigo,6E,Chennai,Morning,1,Evening,Hyderabad,Economy,6.33,10,10387
Vistara,UK,Bangalore,Evening,1,Evening,Kolkata,Economy,24.0,31,6271
GO_FIRST,G8,Delhi,Night,0,Night,Hyderabad,Economy,2.25,27,2098
Vistara,UK,Mumbai,Morning,1,Night,Delhi,Business,13.33,46,53152
Vistara,UK,Kolkata,Early_Morning,1,Afternoon,Mumbai,Economy,5.42,45,6067
Air_India,AI,Mumbai,Morning,1,Night,Kolkata,Business,12.33,29,49725
Air_India,AI,Chennai,Night,1,Morning,Kolkata,Business,12.67,41,67473
Air_India,AI,Chennai,Evening,1,Morning,Kolkata,Business,16.0,3,75933
Air_India,AI,Kolkata,Evening,1,Night,Mumbai,Business,4.92,2,44806
Air_India,AI,Chennai,Night,1,Evening,Bangalore,Economy,19.92,41,5888
Indigo,6E,Chennai,Evening,1,Late_Night,Kolkata,Economy,6.75,7,10523
Vistara,UK,Kolkata,Early_Morning,1,Night,Hyderabad,Economy,15.75,23,5632
Vistara,UK,Kolkata,Morning,1,Evening,Bangalore,Business,7.33,17,69311
GO_FIRST,G8,Mumbai,Early_Morning,1,Afternoon,Hyderabad,Economy,8.67,13,4262
Indigo,6E,Delhi,Morning,1,Evening,Hyderabad,Economy,7.0,34,4815
Vistara,UK,Hyderabad,Afternoon,1,Night,Delhi,Economy,7.75,31,5656
Air_India,AI,Delhi,Early_Morning,2,Morning,Kolkata,Economy,27.92,8,13688
Air_India,AI,Bangalore,Night,1,Night,Mumbai,Economy,24.25,19,6578
Air_India,AI,Bangalore,Evening,1,Afternoon,Kolkata,Economy,17.0,25,5007
Vistara,UK,Hyderabad,Evening,1,Morning,Kolkata,Economy,14.92,36,10478
Vistara,UK,Chennai,Morning,1,Evening,Delhi,Business,7.17,13,57920
Vistara,UK,Kolkata,Morning,1,Night,Chennai,Economy,10.0,28,6009
Air_India,AI,Bangalore,Evening,1,Evening,Mumbai,Economy,23.08,4,10377
Vistara,UK,Delhi,Afternoon,2,Evening,Chennai,Economy,30.58,32,6692
Air_India,AI,Chennai,Early_Morning,1,Afternoon,Kolkata,Business,8.33,38,55377
Air_India,AI,Bangalore,Evening,1,Evening,Delhi,Economy,24.17,19,4294
Air_India,AI,Mumbai,Early_Morning,1,Night,Chennai,Business,15.58,38,49613
Vistara,UK,Hyderabad,Early_Morning,1,Afternoon,Mumbai,Business,5.75,20,58315
Indigo,6E,Kolkata,Afternoon,1,Night,Bangalore,Economy,8.42,24,6489
Vistara,UK,Hyderabad,Night,1,Afternoon,Delhi,Business,15.08,18,51875
Air_India,AI,Bangalore,Night,1,Afternoon,Chennai,Business,15.67,22,60396
Vistara,UK,Chennai,Morning,1,Evening,Delhi,Economy,10.0,42,5606
Indigo,6E,Hyderabad,Afternoon,1,Night,Kolkata,Economy,7.0,25,6207
Air_India,AI,Hyderabad,Early_Morning,2,Evening,Bangalore,Economy,10.58,13,13759
Vistara,UK,Mumbai,Afternoon,1,Morning,Kolkata,Business,16.83,25,62045
Air_India,AI,Chennai,Early_Morning,1,Morning,Bangalore,Economy,4.83,12,10608
Air_India,AI,Hyderabad,Night,1,Night,Kolkata,Economy,23.25,20,9135
Air_India,AI,Bangalore,Afternoon,1,Morning,Chennai,Economy,19.67,38,5221
Vistara,UK,Bangalore,Early_Morning,1,Night,Chennai,Economy,14.75,45,6412
Air_India,AI,Kolkata,Evening,1,Night,Delhi,Business,28.0,16,43910
Indigo,6E,Hyderabad,Afternoon,1,Night,Chennai,Economy,8.92,25,5986
Indigo,6E,Hyderabad,Evening,1,Evening,Kolkata,Economy,3.5,37,4383
Air_India,AI,Bangalore,Early_Morning,1,Night,Mumbai,Economy,15.5,5,9277
Vistara,UK,Kolkata,Early_Morning,1,Morning,Chennai,Economy,26.75,47,5660
Air_India,AI,Mumbai,Night,1,Night,Delhi,Economy,26.75,22,3819
GO_FIRST,G8,Delhi,Morning,1,Night,Chennai,Economy,11.83,13,7426
Vistara,UK,Kolkata,Early_Morning,1,Night,Bangalore,Economy,15.5,11,12389
Indigo,6E,Mumbai,Afternoon,1,Night,Bangalore,Economy,8.0,19,4056
Vistara,UK,Kolkata,Evening,1,Morning,Bangalore,Economy,17.08,36,8111
Indigo,6E,Mumbai,Early_Morning,1,Morning,Chennai,Economy,5.08,23,3543
Vistara,UK,Mumbai,Early_Morning,1,Night,Delhi,Business,13.33,45,53152
Air_India,AI,Mumbai,Night,1,Morning,Chennai,Economy,11.42,28,4417
Air_India,AI,Bangalore,Morning,1,Night,Mumbai,Economy,14.08,11,8697
Air_India,AI,Mumbai,Night,1,Morning,Hyderabad,Business,13.0,28,45693
Air_India,AI,Hyderabad,Night,1,Evening,Kolkata,Business,22.33,21,51707
Vistara,UK,Kolkata,Evening,1,Evening,Mumbai,Economy,21.75,9,13103
Air_India,AI,Delhi,Morning,1,Early_Morning,Chennai,Economy,22.25,21,3306
Vistara,UK,Delhi,Morning,1,Evening,Kolkata,Business,6.5,3,77849
Vistara,UK,Bangalore,Morning,1,Night,Mumbai,Business,11.5,14,69244
Vistara,UK,Delhi,Evening,1,Evening,Bangalore,Business,25.08,11,45033
Vistara,UK,Mumbai,Evening,1,Evening,Chennai,Business,21.83,38,64173
Vistara,UK,Mumbai,Afternoon,1,Evening,Delhi,Economy,27.5,18,5015
Vistara,UK,Delhi,Early_Morning,2,Evening,Chennai,Business,12.42,36,71376
Vistara,UK,Hyderabad,Night,1,Evening,Bangalore,Business,20.42,24,56702
Air_India,AI,Hyderabad,Morning,1,Morning,Chennai,Business,21.58,14,51595
Vistara,UK,Mumbai,Evening,1,Afternoon,Hyderabad,Business,16.83,33,60365
AirAsia,I5,Mumbai,Morning,1,Evening,Delhi,Economy,8.0,34,4855
Indigo,6E,Chennai,Afternoon,1,Evening,Mumbai,Economy,6.75,11,7982
Vistara,UK,Delhi,Afternoon,1,Night,Mumbai,Business,6.0,26,53164
SpiceJet,SG,Delhi,Evening,1,Night,Kolkata,Economy,26.08,18,5214
Air_India,AI,Delhi,Night,0,Night,Chennai,Economy,2.92,20,2343
Vistara,UK,Hyderabad,Night,1,Night,Chennai,Economy,26.17,14,12033
AirAsia,I5,Mumbai,Night,1,Morning,Chennai,Economy,11.17,13,5939
Vistara,UK,Delhi,Night,1,Evening,Kolkata,Economy,22.25,28,6840
Air_India,AI,Mumbai,Afternoon,1,Morning,Hyderabad,Economy,18.5,17,4908
Air_India,AI,Delhi,Morning,1,Afternoon,Bangalore,Economy,27.33,36,5704
Vistara,UK,Hyderabad,Morning,1,Late_Night,Delhi,Business,15.67,26,51875
Indigo,6E,Mumbai,Morning,1,Afternoon,Delhi,Economy,4.25,44,2339
Vistara,UK,Bangalore,Evening,1,Night,Hyderabad,Business,25.0,34,37985
Indigo,6E,Delhi,Afternoon,1,Night,Bangalore,Economy,10.5,35,3587
Air_India,AI,Bangalore,Early_Morning,1,Night,Mumbai,Business,17.42,31,29170
SpiceJet,SG,Bangalore,Afternoon,1,Night,Kolkata,Economy,5.75,22,4814
Air_India,AI,Bangalore,Morning,0,Afternoon,Delhi,Economy,2.58,49,4491
Vistara,UK,Delhi,Evening,1,Morning,Chennai,Business,16.08,40,53512
Vistara,UK,Chennai,Night,1,Evening,Kolkata,Business,21.0,32,55377
Air_India,AI,Mumbai,Evening,1,Evening,Kolkata,Business,25.17,49,49725
GO_FIRST,G8,Mumbai,Early_Morning,1,Evening,Kolkata,Economy,11.92,40,5415
SpiceJet,SG,Bangalore,Early_Morning,0,Early_Morning,Hyderabad,Economy,1.0,12,4338
Vistara,UK,Chennai,Morning,1,Night,Mumbai,Economy,11.25,30,10503
Air_India,AI,Kolkata,Night,1,Afternoon,Chennai,Business,16.17,36,55983
Vistara,UK,Delhi,Afternoon,1,Night,Hyderabad,Economy,6.58,5,9840
Vistara,UK,Bangalore,Early_Morning,1,Afternoon,Delhi,Economy,7.83,19,4111
Indigo,6E,Kolkata,Morning,0,Afternoon,Mumbai,Economy,3.17,36,4499
Vistara,UK,Chennai,Morning,1,Night,Mumbai,Business,9.5,9,80566
Indigo,6E,Hyderabad,Evening,1,Late_Night,Mumbai,Economy,5.08,30,3822
AirAsia,I5,Hyderabad,Evening,1,Early_Morning,Mumbai,Economy,13.42,17,4166
Indigo,6E,Mumbai,Evening,1,Late_Night,Delhi,Economy,6.83,24,3609
Indigo,6E,Delhi,Morning,0,Afternoon,Bangalore,Economy,2.75,45,4500
Vistara,UK,Mumbai,Morning,1,Night,Delhi,Business,11.42,25,53152
GO_FIRST,G8,Mumbai,Morning,1,Night,Bangalore,Economy,13.58,24,5102
Air_India,AI,Kolkata,Morning,2,Night,Hyderabad,Economy,10.0,21,6578
Vistara,UK,Bangalore,Morning,1,Evening,Delhi,Business,8.42,28,60553
Vistara,UK,Bangalore,Evening,0,Night,Hyderabad,Economy,1.0,39,1714
Vistara,UK,Chennai,Afternoon,0,Afternoon,Mumbai,Economy,2.0,43,2960
Air_India,AI,Hyderabad,Morning,1,Night,Mumbai,Business,10.83,25,45883
GO_FIRST,G8,Delhi,Early_Morning,1,Evening,Kolkata,Economy,11.92,12,12045
AirAsia,I5,Bangalore,Early_Morning,1,Afternoon,Delhi,Economy,7.58,26,2723
Air_India,AI,Mumbai,Evening,2,Evening,Bangalore,Economy,22.5,47,8332
Indigo,6E,Kolkata,Afternoon,1,Night,Hyderabad,Economy,6.67,48,7263
Indigo,6E,Bangalore,Evening,0,Evening,Mumbai,Economy,1.83,13,5178
Air_India,AI,Mumbai,Early_Morning,1,Evening,Hyderabad,Economy,11.33,20,4593
GO_FIRST,G8,Delhi,Evening,0,Night,Kolkata,Economy,2.33,35,3999
SpiceJet,SG,Delhi,Early_Morning,1,Night,Chennai,Economy,14.0,12,7425
SpiceJet,SG,Mumbai,Early_Morning,0,Early_Morning,Chennai,Economy,2.0,18,3140
GO_FIRST,G8,Chennai,Afternoon,1,Night,Bangalore,Economy,9.0,27,4612
Indigo,6E,Bangalore,Early_Morning,0,Morning,Hyderabad,Economy,1.17,14,4863
Vistara,UK,Kolkata,Night,1,Evening,Chennai,Economy,19.92,5,12389
GO_FIRST,G8,Delhi,Evening,0,Night,Mumbai,Economy,2.33,37,2410
Indigo,6E,Mumbai,Early_Morning,1,Morning,Hyderabad,Economy,3.42,10,13237
Indigo,6E,Hyderabad,Night,1,Early_Morning,Kolkata,Economy,7.67,3,6663
Vistara,UK,Mumbai,Night,1,Evening,Hyderabad,Business,19.08,14,58125
Air_India,AI,Bangalore,Evening,1,Morning,Delhi,Economy,14.08,45,3685
GO_FIRST,G8,Kolkata,Afternoon,0,Afternoon,Hyderabad,Economy,2.33,17,5160
GO_FIRST,G8,Hyderabad,Early_Morning,1,Evening,Kolkata,Economy,11.25,30,4817
Air_India,AI,Hyderabad,Early_Morning,1,Evening,Mumbai,Economy,11.5,33,4363
Vistara,UK,Bangalore,Early_Morning,1,Night,Chennai,Economy,16.42,13,9241
Air_India,AI,Chennai,Afternoon,1,Night,Delhi,Business,8.83,18,45185
GO_FIRST,G8,Mumbai,Afternoon,1,Night,Kolkata,Economy,8.25,33,5817
Air_India,AI,Mumbai,Evening,1,Evening,Bangalore,Economy,24.75,27,3951
Air_India,AI,Delhi,Early_Morning,1,Night,Hyderabad,Business,14.58,37,39321
Air_India,AI,Delhi,Afternoon,0,Afternoon,Kolkata,Business,2.33,46,27976
Vistara,UK,Delhi,Morning,1,Evening,Bangalore,Economy,9.5,38,6963
Vistara,UK,Mumbai,Early_Morning,2,Night,Chennai,Economy,16.42,10,16353
Air_India,AI,Delhi,Night,1,Early_Morning,Kolkata,Business,8.0,28,57405
Vistara,UK,Mumbai,Early_Morning,1,Evening,Delhi,Business,13.17,10,51372
Air_India,AI,Chennai,Morning,1,Evening,Mumbai,Business,10.08,14,49553
Vistara,UK,Bangalore,Morning,1,Night,Mumbai,Business,11.5,21,69244
Indigo,6E,Mumbai,Afternoon,1,Night,Chennai,Economy,7.58,45,1890
GO_FIRST,G8,Kolkata,Morning,1,Evening,Bangalore,Economy,7.83,42,13044
GO_FIRST,G8,Mumbai,Afternoon,1,Night,Delhi,Economy,5.0,33,7808
Vistara,UK,Chennai,Morning,1,Night,Mumbai,Economy,12.08,27,4413
Air_India,AI,Chennai,Afternoon,1,Morning,Delhi,Economy,18.25,31,4914
Vistara,UK,Mumbai,Evening,1,Evening,Delhi,Economy,24.42,38,4757
Indigo,6E,Delhi,Afternoon,1,Evening,Kolkata,Economy,5.25,25,5955
Vistara,UK,Delhi,Evening,1,Morning,Hyderabad,Economy,15.5,21,5761
